GSM,255,1,33042,40771,0,35.068,48.4523,585,42,1,1394607008,1759982317,0
GSM,255,1,1863,14342,0,30.7679,50.5047,24820,50,1,1394618407,1761025877,0
GSM,255,1,1811,20252,0,30.4685,50.4308,1016,50,1,1394618408,1746253474,0
GSM,255,1,33041,50082,0,35.0666,48.4564,1067,16,1,1394622303,1759982304,0
GSM,255,1,1802,5112,0,30.4971,50.5208,835,50,1,1394698503,1756526364,0
GSM,255,1,1802,49717,0,30.4588,50.5042,15605,6,1,1394698503,1757305801,0
GSM,255,3,38180,8081,0,30.6965,46.4675,781,26,1,1394783403,1751547786,0
GSM,255,1,1861,11173,0,30.933,50.361,1428,50,1,1394863807,1751436167,0
GSM,255,1,11785,32302,0,36.4359,48.8723,13780,17,1,1395033302,1754020715,0
GSM,255,3,38180,38071,0,30.7287,46.4875,1000,12,1,1395085805,1750677492,0
GSM,255,1,1911,3412,0,31.4751,50.044,8082,50,1,1395155403,1761799731,0
GSM,255,1,11785,60107,0,36.2863,48.8892,4656,9,1,1395214505,1754020699,0
GSM,255,3,48176,6031,0,35.3803,48.7556,6132,3,1,1395230707,1773223981,0
GSM,255,3,27138,41361,0,30.6211,50.3831,3087,33,1,1395246304,1760632085,0
GSM,255,1,1851,7545,0,30.6375,50.4627,1000,23,1,1395445204,1761025871,0
GSM,255,1,1862,47395,0,30.5335,50.2728,1000,7,1,1395445204,1736143034,0
GSM,255,1,1863,11213,0,30.7358,50.4895,4075,27,1,1395445205,1736836614,0
GSM,255,1,1861,23,0,30.9867,50.3613,11486,50,1,1395587107,1751436167,0
GSM,255,3,37003,462,0,30.7517,46.4303,1000,11,1,1395599407,1750677485,0
GSM,255,1,1861,11161,0,31.0373,50.3663,61938,50,1,1395613802,1730010304,0
GSM,255,1,1861,3062,0,30.9852,50.349,10909,22,1,1395614104,1773384183,0
GSM,255,1,1871,20342,0,30.5417,50.4315,2587,6,1,1395617102,1737352095,0
GSM,255,1,1812,1792,0,30.5213,50.4404,2137,11,1,1395654305,1759896069,0
GSM,255,1,1911,13851,0,31.3404,50.0879,15540,21,1,1395731707,1738651178,0
GSM,255,1,1911,29056,0,31.0456,50.3167,16874,27,1,1395733207,1759982110,0
GSM,255,1,1911,29051,0,31.1187,50.3562,56074,50,1,1395736807,1750585336,0
GSM,255,1,1863,52,0,30.7867,50.5186,5452,24,1,1395747304,1753161666,0
GSM,255,3,10195,7712,0,23.9701,49.8384,1000,12,1,1395834302,1749376143,0
GSM,255,1,33041,50081,0,35.0582,48.4704,1417,13,1,1395864019,1754020633,0
GSM,255,1,33641,12823,0,35.8378,48.5911,4889,21,1,1395977408,1754020682,0
GSM,255,1,1801,22871,0,30.3562,50.4465,1631,50,1,1395935304,1728451962,0
GSM,255,1,1801,241,0,30.3557,50.456,2081,27,1,1395937503,1745646132,0
GSM,255,1,1803,3241,0,30.2185,50.5454,2659,27,1,1396029629,1750050061,0
GSM,255,3,10196,39013,0,24.0074,49.809,1423,50,1,1396137909,1728480068,0
GSM,255,1,1864,24382,0,30.3641,50.3042,847,42,1,1396196710,1743139888,0
GSM,255,1,1864,4382,0,30.364,50.2987,806,44,1,1396215306,1743139888,0
GSM,255,3,10196,39012,0,24.0177,49.8048,1000,23,1,1396227004,1728480068,0
GSM,255,3,10196,9513,0,24.0249,49.8002,1000,23,1,1396227005,1729267686,0
GSM,255,1,33041,53223,0,35.0506,48.4648,731,25,1,1396257902,1731739168,0
GSM,255,1,33242,41083,0,35.0775,48.5128,1000,17,1,1396290903,1754020665,0
GSM,255,3,27006,8592,0,30.6404,50.3771,1701,36,1,1396366806,1760632085,0
GSM,255,3,10196,9331,0,24.0164,49.8326,533,27,1,1396389904,1731336904,0
GSM,255,1,1813,6291,0,30.5076,50.3917,3638,50,1,1396431904,1747288359,0
GSM,255,1,1813,1783,0,30.4537,50.3743,4583,27,1,1396431905,1759638775,0
GSM,255,3,36600,38902,0,30.7323,46.4719,500,31,1,1396463103,1750677606,0
GSM,255,1,1863,10652,0,30.8121,50.4861,6652,27,1,1396564803,1758254841,0
GSM,255,1,1863,3383,0,30.8221,50.4955,6101,27,1,1396564803,1774325711,0
GSM,255,1,1863,29262,0,30.8171,50.4782,5621,27,1,1396564803,1758254846,0
GSM,255,1,1863,10447,0,30.8252,50.5106,6682,33,1,1396564804,1758254854,0
